NPI,Segment
1932526209,Community
1932527454,Community
1942628839,Community
1952729774,Community
1962821850,
1972921237,Community
1982022497,Community
1306287172,Established Experts
1184034522,Community
1184050429,Community
1750701736,Community
1942511555,Community
1487074886,Community
1871984831,Community
1558761924,Community
1366876724,
1396165239,Community
1003227372,Community
1003235318,
1023429396,Community
1023438223,Community
1023438785,Community
1033529136,Community
1033539671,Established Experts
1043630619,Community
1063822237,Community
1083024897,Community
1114337318,Community
1134549140,Community
1154741981,Community
1164841466,Community
1174942247,Community
1225448533,Community
1235549304,Community
1255751731,Community
1275953309,Community
1316357874,Community
1376954529,
1396155297,Unstructured Experts
1447660964,Community
1487074746,
1508285735,Established Experts
1568882793,
1578982773,Community
1578982831,Rising Stars
1609296235,Community
1619397692,Rising Stars
1649690462,Community
1710397443,Community
1720408891,Rising Stars
1740609072,Unstructured Experts
1760892616,Community
1770903098,Community
1801216940,Community
1811316367,Community
1831509561,Community
1831519289,Community
1861803058,Community
1881013332,Community
1881983625,Community
1891105987,Community
1902225030,Community
1902225196,Big 3
1932528080,
1295013795,Community
1538589528,Community
1295022259,Community
1467728964,Established Experts
1043745243,Community
1790196798,Community
1861805210,Unstructured Experts
1306250600,Big 3
1992119770,Community
1457770083,Rising Stars
1821480757,Established Experts
1972923498,Established Experts
1891113395,
1336551589,Community
1346669561,Established Experts
1992118715,Community
1245650043,
1730507617,Community
1457763096,Established Experts
1649685520,Community
1306264056,Community
1851704126,Unstructured Experts
1790238921,Community
1023498714,Community
1013322858,Community
1902284078,Community
1942629787,Community
1336521483,Community
1851711345,Community
1144634684,Community
1215340245,Community
1093132086,Unstructured Experts
1528471331,Unstructured Experts
1942612650,Community
1467797837,Community
1245613751,Community
1942612007,Unstructured Experts
1326429721,Unstructured Experts
1598178923,Community
1225442247,Community
1306224704,Community
1063823136,Community
1386058048,
1801208228,Big 3
1356784656,Unstructured Experts
1679987127,
1073924510,Community
1619364494,Community
1174903553,Community
1760896195,Community
1114331949,Community
1134534811,Community
1790104784,Community
1770996191,Community
1184032518,Rising Stars
1922419456,Community
1770997694,Rising Stars
1942620018,Unstructured Experts
1952712333,Community
1700298130,Community
1295155232,Community
1407261217,Unstructured Experts
1003229931,Community
1649683186,
1992119580,Rising Stars
1104211580,
1457771131,Community
1649699380,Established Experts
1336553841,Community
1538575709,Community
1487049656,Community
1073933628,Community
1184038101,Unstructured Experts
1578975991,Community
1184041360,Unstructured Experts
1679986830,Unstructured Experts
1790199933,Unstructured Experts
1326451618,Community
1265843304,Community
1609287366,Big 3
1336567635,Community
1992118848,Community
1740600329,
1447660311,
1043673528,Established Experts
1912318304,Community
1750793022,Big 3
1093129397,Community
1316365455,Community
1558773127,Community
1437561867,Community
1487074084,Community
1851702849,Community
1275945081,Unstructured Experts
1629496518,Community
1912319047,
1285041137,Community
1083091821,Community
1285047373,Community
1417022161,Community
1982018891,Community
1770872350,Community
1003235706,Community
1033522065,Unstructured Experts
1356752943,
1366855314,Community
1427460849,Community
1528479631,Community
1578974010,Community
1891106811,Community
1942612049,Community
1366881161,Community
1851730097,Unstructured Experts
1730519547,Community
1871908228,Community
1083029482,Community
1215341243,Community
1558777417,Community
1710391784,Community
1447665484,Unstructured Experts
1902247513,Community
1871910893,
1427466291,
1669888574,Community
1841603529,Community
1013323740,Community
1013320738,Established Experts
1144634478,Big 3
1164838900,Community
1225443419,Community
1295078913,Community
1528473311,Community
1538575766,Community
1750796306,
1801201751,
1801202833,Community
1962818872,Community
1013324227,Community
1497162507,Unstructured Experts
1962892307,Community
1699174722,
1851708127,Community
1225437692,Community
1457765968,Community
1508275678,Community
1467860668,Community
1134538283,Community
1104235274,Community
1316356983,Community
1619303658,Community
1346478633,Unstructured Experts
1679990865,Rising Stars
1194046144,Community
1578983433,Community
1750794962,Community
1407265978,
1568880011,Established Experts
1255758728,Unstructured Experts
1316365489,Unstructured Experts
1487061537,Community
1881013159,Community
1679916597,Unstructured Experts
1073920716,Community
1235546003,Community
1346658069,Community
1417360322,Community
1851708291,Community
1952719908,Unstructured Experts
1003225137,
1154720027,Community
1447650635,Community
1639583412,Community
1306194584,Community
1104239037,Community
1346609740,Established Experts
1457752537,Community
1538560016,Community
1679987804,Community
1558763953,Community
1831590447,Community
1538560107,
1497155899,Community
1659773109,Community
1356742522,Community
1912379421,Community
1619368727,Community
1124319744,Community
1841634227,Community
1205235215,Community
1265832265,Community
1275933517,
1316346950,Community
1881001956,
1912308339,Community
1033518881,Community
1437568664,Community
1851364533,Community
1508276973,Community
1578954145,Community
1366693921,Established Experts
1710389580,Community
1003219304,Community
1164824066,Community
1104228402,
1164733937,Community
1912300211,Community
1962805440,Community
1598168833,Community
1043415391,Community
1447659016,Community
1710380274,Community
1467872044,Unstructured Experts
1770996621,Community
1912391566,Unstructured Experts
1225265564,Rising Stars
1720482086,Community
1588067904,Community
1154724128,Unstructured Experts
1053715797,
1063819829,Community
1962820696,Unstructured Experts
1588004840,Established Experts
1407252885,
1023419884,
1235532078,Community
1356743934,Rising Stars
1407257231,
1588067375,Community
1598166266,Community
1649672650,Community
1962805465,Community
1295130342,Community
1366844995,Community
1578968095,
1184029175,Community
1285038687,Unstructured Experts
1982091740,Rising Stars
1861897241,Community
1275939332,
1427475706,Unstructured Experts
1215331384,
1710388301,Community
1346553120,Community
1629210992,
1457755795,Community
1669876561,Community
1679977078,Community
1699171215,Community
1780080200,Community
1790189256,Community
1922403245,Community
1982046264,
1629474978,Community
1548666738,Community
1619374030,
1356761530,Community
1235559824,Community
1588052385,Community
1144514803,Community
1649546185,Big 3
1649412032,Community
1043600695,Community
1245637321,Community
1275930422,
1285031591,Big 3
1164829768,Community
1184015182,Community
1578958542,Community
1104224047,Community
1215325147,Community
1750770541,
1558750851,Community
1336557701,Community
1154709624,Community
1144608894,Community
1982075362,Community
1376931972,
1023414380,Community
1023414141,Community
1376932038,Community
1639577000,
1659769123,Community
1851799688,Community
1437547429,Big 3
1982969390,Community
1184014524,Community
1205226248,Community
1033509989,
1902272339,Community
1396150868,Community
1932546652,
1558754044,Community
1225428063,Community
1932598968,Community
1760872865,Community
1801286646,Community
1033464086,Community
1386852218,Community
1750641700,Established Experts
1881086379,Community
1457567471,Unstructured Experts
1780896431,Community
1912390428,Community
1033502794,Community
1427477744,Established Experts
1073902813,Community
1558753293,Community
1336526920,
1356732267,Community
1265812879,Community
1023496130,Community
1962793778,Community
1528454717,
1174916589,Community
1255722104,Community
1639560857,Community
1659714913,Community
1740673250,Community
1801108311,Community
1164814547,Community
1972921955,Community
1417340589,Community
1811304009,Community
1295027977,Community
1902177439,Unstructured Experts
1184938284,Community
1871904607,Community
1003201658,Unstructured Experts
1083009971,Community
1104211788,Community
1134514979,
1154714624,
1174918387,
1225423742,Community
1275979726,
1326434069,Community
1386038941,Unstructured Experts
1396139523,Community
1427442334,Community
1447645007,
1457745937,
1528452414,Community
1528454014,Community
1538553128,Community
1538554399,
1538554753,
1568857233,Community
1578957601,
1619360773,Community
1649664731,Community
1679968887,Community
1740675099,Community
1780079350,Rising Stars
1821482373,Community
1881080810,Community
1891180196,Community
1306119227,Community
1740608280,Unstructured Experts
1376959692,
1841686623,Community
1548653272,Community
1558622209,Community
1992049464,
1306232079,
1083032882,Community
1396169538,Community
1053702670,Community
1720344575,Community
1699937250,Rising Stars
1851681076,Community
1366737207,Established Experts
1821230236,Community
1215284898,Community
1821475724,Community
1225433758,Community
1851705735,Community
1669859229,Community
1073856498,
1124405311,Rising Stars
1134516446,Community
1164818399,Rising Stars
1245627082,Community
1306232517,Community
1336536648,Community
1346637048,
1356738199,
1386030617,Community
1457748279,Community
1497142210,Community
1528455417,Big 3
1619364577,Established Experts
1629465778,Community
1700273349,Community
1811374515,Community
1952798274,Rising Stars
1104245505,Rising Stars
1356729800,Community
1487032462,Community
1164643052,Community
1033508023,Community
1679968382,Rising Stars
1538548755,
1265812184,
1003299793,Community
1891174603,Community
1437532561,Community
1609258433,Community
1962900316,Established Experts
1003202896,Rising Stars
1609260538,
1134501745,Unstructured Experts
1710373378,Community
1710366349,
1730561846,Rising Stars
1447631619,Community
1245624642,Established Experts
1023499050,Unstructured Experts
1922481746,Community
1376924902,Community
1013395961,Community
1225410756,
1790164523,Community
1073975462,Community
1326421603,Community
1588044366,Community
1962883165,Community
1831570779,Community
1548642135,Unstructured Experts
1821478819,Community
1851764336,Rising Stars
1184093163,Community
1528420536,Community
1467833202,Community
1790179943,Unstructured Experts
1245619279,Community
1063808251,Community
1841679503,Community
1972981991,Community
1427431873,Community
1356721823,Community
1457733131,Community
1457732638,Community
1871973792,Big 3
1861887960,Unstructured Experts
1407218548,Rising Stars
1366839128,Community
1063932200,Community
1891176244,Community
1639558653,Community
1811377286,Community
1194112979,Community
1710340971,Community
1689069312,Community
1770712994,Community
